"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","is_translator","follow_request_sent","protected","verified","notifications","description","contributors_enabled","following","created_at","timestamp","crawled_at","updated","test_set_1","test_set_2"
"256741082","*pours the syrup","lEEmSavag3","8184","690","1606","2581","4",,"en","Pacific Time (US & Canada)",,"1",,,"http://pbs.twimg.com/profile_images/496141187091144705/a79SCAVa_normal.jpeg","https://pbs.twimg.com/profile_banners/256741082/1428032066","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/496141187091144705/a79SCAVa_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-25200",,,,,,,,,"Thu Feb 24 00:15:12 +0000 2011","2011-02-24 01:15:12","2015-05-01 16:49:33","2016-03-15 16:07:02","0","0"
"1414080518","elizabeth :)","xoayeli","2147","125","70","421","0",,"en",,,"1",,"1","http://pbs.twimg.com/profile_images/593965738055991296/5nM2hXy__normal.jpg","https://pbs.twimg.com/profile_banners/1414080518/1430447359","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/593965738055991296/5nM2hXy__normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"Wed May 08 23:32:20 +0000 2013","2013-05-09 01:32:20","2015-05-02 05:05:00","2016-03-15 16:11:03","0","0"
"348393966","Abdullah Al-Ajmi","Abbdulla_","19390","385","252","11","1","http://t.co/t6UdlE86YT","en","Eastern Time (US & Canada)","OK,USA","1",,"1","http://pbs.twimg.com/profile_images/588757699459874816/dTkaBmf3_normal.jpg","https://pbs.twimg.com/profile_banners/348393966/1429381282","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/588757699459874816/dTkaBmf3_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4","-14400",,,,,,,,,"Thu Aug 04 10:45:50 +0000 2011","2011-08-04 12:45:50","2015-05-02 00:03:05","2016-03-15 15:54:00","0","0"
"382481131","Charlie Walker","charliethevern","17190","257","222","13364","4",,"en",,"Weird City, Ohhhhhklahoma",,,"1","http://pbs.twimg.com/profile_images/528327039934160896/gaSZ3zuc_normal.jpeg","https://pbs.twimg.com/profile_banners/382481131/1405613980","1","https://pbs.twimg.com/profile_background_images/645533955/0t69r39nc1y07iq98qk2.jpeg","6B276B","https://pbs.twimg.com/profile_images/528327039934160896/gaSZ3zuc_normal.jpeg","000000","1","F6FFD1","http://pbs.twimg.com/profile_background_images/645533955/0t69r39nc1y07iq98qk2.jpeg","352726","D02B55",,,,,,,"*Stop dogging on the Pharisees-at least they washed their hands.* I believe much trouble and blood would be saved if we opened our hearts more. -Chief Joseph",,,"Fri Sep 30 04:28:34 +0000 2011","2011-09-30 06:28:34","2015-05-02 03:29:04","2016-03-15 16:03:32","1","0"
"3070794500","cvee","cristieeevee","936","162","153","225","0",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/592465723584196608/yVQLTEKv_normal.jpg","https://pbs.twimg.com/profile_banners/3070794500/1430445792","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/592465723584196608/yVQLTEKv_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"maria is my life",,,"Tue Mar 10 05:32:56 +0000 2015","2015-03-10 06:32:56","2015-05-02 01:36:29","2016-03-15 16:03:53","0","0"
"229875064","Artur Monakhov","ArthurKassel","80","3","50","27","0",,"ru","Athens","Sparta,Greece",,,"1","http://pbs.twimg.com/profile_images/586283271324971008/OSTZiPjE_normal.jpg","https://pbs.twimg.com/profile_banners/229875064/1428615842","1","https://pbs.twimg.com/profile_background_images/587680225569280000/KnXIYh_p.png","333333","https://pbs.twimg.com/profile_images/586283271324971008/OSTZiPjE_normal.jpg","C0DEED",,"DDEEF6","http://pbs.twimg.com/profile_background_images/587680225569280000/KnXIYh_p.png","FFFFFF","89C9FA","10800",,,,,,,,,"Thu Dec 23 15:34:31 +0000 2010","2010-12-23 16:34:31","2015-05-01 16:01:06","2016-03-15 15:54:30","0","0"
"1425572605","❂❂❂❂❂","AlexiaStaine","346","451","403","1875","0",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/592433803601248256/tDIdC4hN_normal.jpg","https://pbs.twimg.com/profile_banners/1425572605/1430082066","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/592433803601248256/tDIdC4hN_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"16 || keller tx || frhs",,,"Mon May 13 13:52:32 +0000 2013","2013-05-13 15:52:32","2015-05-02 05:16:35","2016-03-15 15:54:11","1","0"
"71762592","Bisma Akbar","bismaakbar","234","322","234","1","8",,"en","Islamabad","Pakistan ",,,,"http://pbs.twimg.com/profile_images/544873567372865537/_6hFxwb-_normal.jpeg",NULL,"1","https://abs.twimg.com/images/themes/theme7/bg.gif","333333","https://pbs.twimg.com/profile_images/544873567372865537/_6hFxwb-_normal.jpeg","DFDFDF",,"F3F3F3","http://abs.twimg.com/images/themes/theme7/bg.gif","EBEBEB","990000","18000",,,,,,"Media Manager - Alif Ailaan. All view are my own. RTs are not endorsements.",,,"Sat Sep 05 09:02:06 +0000 2009","2009-09-05 11:02:06","2015-05-02 01:02:43","2016-03-15 16:03:06","0","0"
"14418605","Akira Sanz","akiraoltar","17282","242","139","466","16","http://t.co/DhOnHqZNAf","en","Madrid","España",,,"1","http://pbs.twimg.com/profile_images/516899181806764032/zxYSYoue_normal.jpeg",NULL,"1","https://abs.twimg.com/images/themes/theme14/bg.gif","333333","https://pbs.twimg.com/profile_images/516899181806764032/zxYSYoue_normal.jpeg","EEEEEE","1","EFEFEF","http://abs.twimg.com/images/themes/theme14/bg.gif","131516","009999","7200",,,,,,"Un mono con una mochila cohete.",,,"Thu Apr 17 09:54:56 +0000 2008","2008-04-17 11:54:56","2015-05-01 13:17:56","2016-03-15 16:02:23","0","0"
"1613091608","ABBA's Helicopter","abba_helicopter","2997","249","740","1887","6",,"en","Eastern Time (US & Canada)","Zach Randolph City, USA",,,"1","http://pbs.twimg.com/profile_images/572217784428265472/cWYQBWFT_normal.jpeg","https://pbs.twimg.com/profile_banners/1613091608/1428883314","1","https://abs.twimg.com/images/themes/theme15/bg.png","333333","https://pbs.twimg.com/profile_images/572217784428265472/cWYQBWFT_normal.jpeg","A8C7F7",,"C0DFEC","http://abs.twimg.com/images/themes/theme15/bg.png","022330","321DAB","-14400",,,,,,"❤️ live garage rock~classic pop radio~The Best Show/FOTs~karaoke as modern art~NBA basketball~hating white dudes~NJPW~Sega Dreamcast~you maybe?",,,"Mon Jul 22 15:38:56 +0000 2013","2013-07-22 17:38:56","2015-05-02 09:51:32","2016-03-15 16:02:58","1","1"
"1855455756","Tyler Steven Migl","Tmigl21","3583","243","623","2239","1",,"en","Eastern Time (US & Canada)",,,,"1","http://pbs.twimg.com/profile_images/592170973706588160/wSQN3FRf_normal.jpg","https://pbs.twimg.com/profile_banners/1855455756/1430019537",,"https://abs.twimg.com/images/themes/theme14/bg.gif","333333","https://pbs.twimg.com/profile_images/592170973706588160/wSQN3FRf_normal.jpg","FFFFFF","1","DDEEF6","http://abs.twimg.com/images/themes/theme14/bg.gif","3B94D9","3B94D9","-14400",,,,,,"there is a girl❤️",,,"Wed Sep 11 21:22:56 +0000 2013","2013-09-11 23:22:56","2015-05-01 13:19:47","2016-03-15 16:01:10","0","0"
"27372659","DayOtraVez","DayObama","16004","590","894","806","12","http://t.co/uQTNU9MLvJ","en","Pacific Time (US & Canada)","my location is out here",,,"1","http://pbs.twimg.com/profile_images/557426205633548288/WOO59ih6_normal.jpeg","https://pbs.twimg.com/profile_banners/27372659/1373953116","1","https://pbs.twimg.com/profile_background_images/131649092/doom.jpg","8F8F8F","https://pbs.twimg.com/profile_images/557426205633548288/WOO59ih6_normal.jpeg","000000","1","000000","http://pbs.twimg.com/profile_background_images/131649092/doom.jpg","000000","FF0000","-25200",,,,,,"Spreadℒℴѵℯ #TaskForce",,,"Sun Mar 29 03:36:16 +0000 2009","2009-03-29 05:36:16","2015-05-01 16:12:50","2016-03-15 15:55:48","0","0"
"261781756","JayR","Jay_Rob23_","9084","331","774","55","2",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/571394494559596545/Kc_AEhjN_normal.jpeg",NULL,"1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/571394494559596545/Kc_AEhjN_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Future Division one Basketball coach Educated blk man with no dependents!",,,"Sun Mar 06 17:59:31 +0000 2011","2011-03-06 18:59:31","2015-05-01 17:04:04","2016-03-15 15:57:22","0","0"
"2642655806","MISTY","girlbelieber201","141","321","316","51","0",,"en","Pacific Time (US & Canada)","berhampore",,,,"http://pbs.twimg.com/profile_images/588286234050498560/HRSNeFWx_normal.jpg","https://pbs.twimg.com/profile_banners/2642655806/1429268937",,"https://abs.twimg.com/images/themes/theme1/bg.png","000000","https://pbs.twimg.com/profile_images/588286234050498560/HRSNeFWx_normal.jpg","000000",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","000000","F5ABB5","-25200",,,,,,"I AM A LOVE EXPERT HI HI",,,"Mon Jul 14 03:30:54 +0000 2014","2014-07-14 05:30:54","2015-05-01 19:14:15","2016-03-15 16:05:02","0","0"
"413461232","diamond donnie azoff","snidethecreator","19221","315","285","2439","2",,"en","Central Time (US & Canada)","edmond oklahoma.",,,"1","http://pbs.twimg.com/profile_images/582230487294300160/jZC828yi_normal.jpg","https://pbs.twimg.com/profile_banners/413461232/1430091597","1","https://abs.twimg.com/images/themes/theme9/bg.gif","333333","https://pbs.twimg.com/profile_images/582230487294300160/jZC828yi_normal.jpg","000000",,"EFEFEF","http://abs.twimg.com/images/themes/theme9/bg.gif","1A1B1F","000000","-18000",,,,,,"fast and merciless",,,"Tue Nov 15 22:31:50 +0000 2011","2011-11-15 23:31:50","2015-05-02 06:22:31","2016-03-15 16:09:54","0","0"
"1021644026","Josh","Str8outdaforest","5589","88","131","2095","0",,"en","Pacific Time (US & Canada)","Maple Ridge",,,,"http://pbs.twimg.com/profile_images/549640466447089665/WkxopgRs_normal.jpeg","https://pbs.twimg.com/profile_banners/1021644026/1358197172","1","https://pbs.twimg.com/profile_background_images/879078348/8b7da7c5ecabbe71b5b6959e46c4a2ec.jpeg","333333","https://pbs.twimg.com/profile_images/549640466447089665/WkxopgRs_normal.jpeg","FFFFFF","1","DDEEF6","http://pbs.twimg.com/profile_background_images/879078348/8b7da7c5ecabbe71b5b6959e46c4a2ec.jpeg","C0DEED","0084B4","-25200",,,,,,"Born in Cali, Raised in B.C.Life is hard, growing up is not easy whatsoever. Cherish the little things and indulge once in awhile.",,,"Wed Dec 19 08:39:43 +0000 2012","2012-12-19 09:39:43","2015-05-01 22:04:21","2016-03-15 16:00:43","0","0"
"225281874","Bipin Bhandari","bipiiin","163","46","124","55","0",,"en",,"Kathmandu ","1",,,"http://pbs.twimg.com/profile_images/482725433486491648/BKgJVS0x_normal.jpeg","https://pbs.twimg.com/profile_banners/225281874/1403925906","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/482725433486491648/BKgJVS0x_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Mobile Application Developer @ view9",,,"Sat Dec 11 05:38:33 +0000 2010","2010-12-11 06:38:33","2015-05-01 15:57:15","2016-03-15 16:03:06","1","1"
"2784675022","devin","wsupdev","4218","107","152","1474","1",,"en",,,"1",,,"http://pbs.twimg.com/profile_images/592446382096584704/19zCV7nS_normal.jpg","https://pbs.twimg.com/profile_banners/2784675022/1430085243","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/592446382096584704/19zCV7nS_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"w",,,"Fri Sep 26 00:04:00 +0000 2014","2014-09-26 02:04:00","2015-05-01 21:28:14","2016-03-15 16:10:56","0","0"
"554002998","Heather ","krazymoonz","1355","69","533","657","0",,"en","Arizona","Illinois",,,,"http://pbs.twimg.com/profile_images/2211932645/images_normal.jpg",NULL,,"https://abs.twimg.com/images/themes/theme10/bg.gif","000000","https://pbs.twimg.com/profile_images/2211932645/images_normal.jpg","000000",,"000000","http://abs.twimg.com/images/themes/theme10/bg.gif","000000","9266CC","-25200",,,,,,"Author,  WWE Fan, Bears and Cubs fan.",,,"Sat Apr 14 23:46:06 +0000 2012","2012-04-15 01:46:06","2015-05-01 13:57:22","2016-03-15 16:06:57","1","1"
"3073742769","QUł$Ҥλ₩₦","QuiNigga__","427","241","309","1376","0",,"en",,"Susanville CA","1",,"1","http://pbs.twimg.com/profile_images/593662437645225984/jAV7Asc4_normal.jpg","https://pbs.twimg.com/profile_banners/3073742769/1430375129","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/593662437645225984/jAV7Asc4_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Snapchat: quishawngeer // Gone but never forgotten LSM & MD",,,"Fri Mar 06 00:08:55 +0000 2015","2015-03-06 01:08:55","2015-05-02 01:41:44","2016-03-15 15:59:39","1","1"
"539977804","marsi ","LOUISHAIRY","48011","20004","2301","15958","315",,"da","Copenhagen",,,,"1","http://pbs.twimg.com/profile_images/587002559845371904/-6gajh6f_normal.png","https://pbs.twimg.com/profile_banners/539977804/1430081269","1","https://pbs.twimg.com/profile_background_images/587013247720538113/5UzBDwaV.jpg","333333","https://pbs.twimg.com/profile_images/587002559845371904/-6gajh6f_normal.png","000000",,"DDEEF6","http://pbs.twimg.com/profile_background_images/587013247720538113/5UzBDwaV.jpg","000000","ABB8C2","7200",,,,,,"fuck us all the end",,,"Thu Mar 29 13:29:54 +0000 2012","2012-03-29 15:29:54","2015-05-01 13:41:54","2016-03-15 15:58:06","1","1"
"1567482860","Tu Kieu","mr2kieu","67","35","155","7","0",,"en",,"Bay Area, California","1",,,"http://pbs.twimg.com/profile_images/544770700146663425/q0-dK5Xu_normal.jpeg","https://pbs.twimg.com/profile_banners/1567482860/1372919354","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/544770700146663425/q0-dK5Xu_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,,,,"Thu Jul 04 06:16:22 +0000 2013","2013-07-04 08:16:22","2015-05-02 08:49:29","2016-03-15 16:08:03","0","0"
"345197864","Marie Stefanek","sassykawaii","7783","58","97","9","2","http://t.co/kFO3mw7Dk8","en","Taipei","Cebu City, Philippines",,,,"http://pbs.twimg.com/profile_images/441615346911293440/asmiVlOf_normal.jpeg","https://pbs.twimg.com/profile_banners/345197864/1383742339","1","https://abs.twimg.com/images/themes/theme10/bg.gif","3D1957","https://pbs.twimg.com/profile_images/441615346911293440/asmiVlOf_normal.jpeg","65B0DA","1","7AC3EE","http://abs.twimg.com/images/themes/theme10/bg.gif","642D8B","FF0000","28800",,,,,,"http://t.co/mWnJi1dvwZLife is fun if you just take time to find out how. ;)",,,"Sat Jul 30 06:05:02 +0000 2011","2011-07-30 08:05:02","2015-05-01 23:36:08","2016-03-15 16:09:34","0","0"
"2408175668","Kayleigh Hemstreet","KayHemstreet","701","252","376","1781","0",,"en",,,"1",,"1","http://pbs.twimg.com/profile_images/594141374661795841/UcSfrniq_normal.jpg","https://pbs.twimg.com/profile_banners/2408175668/1430335805","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/594141374661795841/UcSfrniq_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"Hype Dance Company & EHS pom↠↡↟↞↠↡↟↞↠↡↟↞↠↡↟↞↠↡↟↞↠↡↟↞",,,"Mon Mar 24 02:20:41 +0000 2014","2014-03-24 03:20:41","2015-05-01 16:33:36","2016-03-15 15:57:52","0","0"
"369285103","Your Master","Lyshpahh","10957","429","394","4491","0",,"en","Hawaii",,,,,"http://pbs.twimg.com/profile_images/592256923883311104/BidvjTVf_normal.jpg","https://pbs.twimg.com/profile_banners/369285103/1428910519","1","https://pbs.twimg.com/profile_background_images/881068928/22eadafca16e4507ef6505a60dfa882f.jpeg","333333","https://pbs.twimg.com/profile_images/592256923883311104/BidvjTVf_normal.jpg","FFFFFF","1","DDEEF6","http://pbs.twimg.com/profile_background_images/881068928/22eadafca16e4507ef6505a60dfa882f.jpeg","C1CBEB","0084B4","-36000",,,,,,"Im filled with hate but in a cute way",,,"Wed Sep 07 02:53:36 +0000 2011","2011-09-07 04:53:36","2015-05-02 02:05:04","2016-03-15 15:58:25","0","0"
"79057935","Francis Arzadon ","franchicovi","21061","248","290","2665","1",,"en","Chongqing","Quezon City",,,"1","http://pbs.twimg.com/profile_images/569505113547358208/ETQclAUx_normal.jpeg",NULL,"1","https://pbs.twimg.com/profile_background_images/678275895/d308a0511636b5f106e90893108fb3ef.jpeg","333333","https://pbs.twimg.com/profile_images/569505113547358208/ETQclAUx_normal.jpeg","FFFFFF",,"EBCA92","http://pbs.twimg.com/profile_background_images/678275895/d308a0511636b5f106e90893108fb3ef.jpeg","EBB5E9","0084B4","28800",,,,,,"Philippians 4:13 :)",,,"Fri Oct 02 01:21:26 +0000 2009","2009-10-02 03:21:26","2015-05-02 02:03:10","2016-03-15 16:04:48","0","0"
"474784082"," Sudipta Ghosh","Sudipta_Rupu","8172","133","109","1729","16","http://t.co/EJ9T4lMruq","en",,"Howrah,West Bengal,India","1",,,"http://pbs.twimg.com/profile_images/565068143450521601/2OFlVDcp_normal.jpeg","https://pbs.twimg.com/profile_banners/474784082/1424192969","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/565068143450521601/2OFlVDcp_normal.jpeg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"My Desire to Use 10 Times Faster #ELIFES7 of @GioneeIndia! Happy New Year 2 0 1 5~",,,"Thu Jan 26 10:28:07 +0000 2012","2012-01-26 11:28:07","2015-05-02 12:31:56","2016-03-15 16:00:46","1","0"
"231721237"," 레이","cojjeee","12822","168","403","524","5",,"en","Singapore","lipa city, batangas",,,"1","http://pbs.twimg.com/profile_images/578132050412093440/8Es9h046_normal.jpeg","https://pbs.twimg.com/profile_banners/231721237/1426672559","1","https://pbs.twimg.com/profile_background_images/579491980733906944/lAxwhV_w.png","D1D1D1","https://pbs.twimg.com/profile_images/578132050412093440/8Es9h046_normal.jpeg","000000","1","252429","http://pbs.twimg.com/profile_background_images/579491980733906944/lAxwhV_w.png","1A1B1F","F5ABB5","28800",,,,,,"RMT,Cassie and Boice",,,"Wed Dec 29 08:16:54 +0000 2010","2010-12-29 09:16:54","2015-05-01 16:03:50","2016-03-15 16:03:46","0","0"
"1557371234","rayne","PALEBVTERA","23443","4326","231","6749","24","http://t.co/lZWu9ygbFX","en","Beijing","           PH",,,"1","http://pbs.twimg.com/profile_images/592747359903338496/HHq8JIQ4_normal.jpg","https://pbs.twimg.com/profile_banners/1557371234/1430156957","1","https://pbs.twimg.com/profile_background_images/450840973497470976/RlRpNnSx.png","333333","https://pbs.twimg.com/profile_images/592747359903338496/HHq8JIQ4_normal.jpg","FFFFFF",,"F6F6F6","http://pbs.twimg.com/profile_background_images/450840973497470976/RlRpNnSx.png","FFFFFF","12FA82","28800",,,,,,"･*✧ my vagina's better than u ✧*･",,,"Sun Jun 30 06:26:37 +0000 2013","2013-06-30 08:26:37","2015-05-02 08:31:09","2016-03-15 15:55:38","0","0"
"312299420","Erin Louise Dunn","erindunnxo","7158","328","491","197","2",,"en","London","Chester",,,"1","http://pbs.twimg.com/profile_images/593829382248071168/P0vgpJd4_normal.jpg","https://pbs.twimg.com/profile_banners/312299420/1429800906","1","https://pbs.twimg.com/profile_background_images/610372554/xb74eaf82473819e74f00fbab1dd6267.png","CE7834","https://pbs.twimg.com/profile_images/593829382248071168/P0vgpJd4_normal.jpg","FFFFFF","1","78C0A8","http://pbs.twimg.com/profile_background_images/610372554/xb74eaf82473819e74f00fbab1dd6267.png","FCEBB6","5E412F","3600",,,,,,"Red wine. Gin.",,,"Mon Jun 06 22:15:22 +0000 2011","2011-06-07 00:15:22","2015-05-01 20:26:01","2016-03-15 16:04:31","0","0"
"387957169","Alysha Mock","amockasin","6497","351","264","5209","0",,"en",,,"1",,"1","http://pbs.twimg.com/profile_images/594249984922398720/mj8pwYy3_normal.jpg","https://pbs.twimg.com/profile_banners/387957169/1428985979","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/594249984922398720/mj8pwYy3_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"I order that alfredo pasta then eat in the kitchen like I'm in the mafia",,,"Sun Oct 09 23:07:33 +0000 2011","2011-10-10 01:07:33","2015-05-02 03:55:45","2016-03-15 16:02:33","1","1"
"28687359","Rebecca Waters","ladytecniq","22067","10200","10070","15593","62","http://t.co/zWHAxrZOMC","en","Arizona","Los Angeles, CA ",,,"1","http://pbs.twimg.com/profile_images/589407831704473601/Uj62ydVt_normal.jpg","https://pbs.twimg.com/profile_banners/28687359/1397548318","1","https://abs.twimg.com/images/themes/theme4/bg.gif","3C3940","https://pbs.twimg.com/profile_images/589407831704473601/Uj62ydVt_normal.jpg","5ED4DC",,"95E8EC","http://abs.twimg.com/images/themes/theme4/bg.gif","0099B9","0099B9","-25200",,,,,,"Radio Personality|Social Media Guru| Brand Ambassador|Publicist|A&R|Animal Lover|Foodie|Supporter of Local & Black Owned Businesses|l❤️God|#positivevibesonly",,,"Fri Apr 03 23:40:26 +0000 2009","2009-04-04 01:40:26","2015-05-01 16:21:48","2016-03-15 16:07:03","1","1"
"1505023116","Ashley Fuller[PB]","Ashfullanne","496","62","95","70","0",,"en",,,,,,"http://pbs.twimg.com/profile_images/3786718939/69e8f01eca1b5f10fa9b3ab7f8a1e414_normal.jpeg","https://pbs.twimg.com/profile_banners/1505023116/1381642175","1","https://abs.twimg.com/images/themes/theme18/bg.gif","333333","https://pbs.twimg.com/profile_images/3786718939/69e8f01eca1b5f10fa9b3ab7f8a1e414_normal.jpeg","EEEEEE",,"F6F6F6","http://abs.twimg.com/images/themes/theme18/bg.gif","ACDED6","038543",,,,,,,"Ha",,,"Tue Jun 11 17:03:59 +0000 2013","2013-06-11 19:03:59","2015-05-02 06:42:18","2016-03-15 15:54:31","1","1"
"2312368014","Ashley","suaveeebriii","19688","1509","805","13140","3","http://t.co/lXhXz8XMkg","en",,,"1",,"1","http://pbs.twimg.com/profile_images/592171291899142145/OPVJ7A1v_normal.jpg","https://pbs.twimg.com/profile_banners/2312368014/1430020101","1","https://abs.twimg.com/images/themes/theme1/bg.png","333333","https://pbs.twimg.com/profile_images/592171291899142145/OPVJ7A1v_normal.jpg","C0DEED",,"DDEEF6","http://abs.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,,,"California",,,"Sun Jan 26 19:45:34 +0000 2014","2014-01-26 20:45:34","2015-05-01 16:00:30","2016-03-15 16:10:06","1","0"
"571300130","Xavier","Grindhard_Greer","5136","442","289","2759","1",,"en",,"Memphis, TN",,,"1","http://pbs.twimg.com/profile_images/584812165913255936/FeVyHIyK_normal.jpg","https://pbs.twimg.com/profile_banners/571300130/1420902167","1","https://pbs.twimg.com/profile_background_images/563483631/boston_celtics_clover_design.jpg","333333","https://pbs.twimg.com/profile_images/584812165913255936/FeVyHIyK_normal.jpg","C0DEED","1","DDEEF6","http://pbs.twimg.com/profile_background_images/563483631/boston_celtics_clover_design.jpg","C0DEED","0084B4",,,,,,,"I got a Dollar and a Dream... #UTK19  Instagram/Snapchat: grindhard_greer",,,"Sat May 05 00:56:37 +0000 2012","2012-05-05 02:56:37","2015-05-01 14:33:30","2016-03-15 15:56:41","1","0"
"332829606"," You First ","GleekHester","66390","1693","2001","29592","13","https://t.co/4gI5oiZ48z","en","Athens",,,,"1","http://pbs.twimg.com/profile_images/592855404226416640/XEFud31E_normal.jpg","https://pbs.twimg.com/profile_banners/332829606/1430176219","1","https://pbs.twimg.com/profile_background_images/539888406117896192/sZ6Z4r4a.jpeg","E62F44","https://pbs.twimg.com/profile_images/592855404226416640/XEFud31E_normal.jpg","FFFFFF","1","DE5F71","http://pbs.twimg.com/profile_background_images/539888406117896192/sZ6Z4r4a.jpeg","4C0D0A","F52589","10800",,,,,,"Leanatic , Montourage , Gleek, Screamer ..OTH,PLL,ARROW,FLASH,TVD,GG...❤ I Love You Cory and  Always Will❤ ...!.!.!.",,,"Sun Jul 10 14:04:47 +0000 2011","2011-07-10 16:04:47","2015-05-01 22:15:48","2016-03-15 15:58:17","1","1"
"2697960505","Danny COYS ","bluewhiteboy14","2911","78","13","1062","4",,"en","London",,,"1",,"http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png",NULL,,"https://abs.twimg.com/images/themes/theme10/bg.gif","000000","https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png","000000",,"000000","http://abs.twimg.com/images/themes/theme10/bg.gif","000000","89C9FA","3600",,,,,,,,,"Fri Aug 01 10:32:22 +0000 2014","2014-08-01 12:32:22","2015-05-01 19:55:38","2016-03-15 15:55:44","1","1"
"21345227","crosspatch","VictorB123","148445","2554","2308","857","112","http://t.co/CFAIwQ5RLa","en","Pacific Time (US & Canada)","California",,,,"http://pbs.twimg.com/profile_images/587862419197661184/jcwP45-B_normal.jpg","https://pbs.twimg.com/profile_banners/21345227/1424229235","1","https://pbs.twimg.com/profile_background_images/793929624/c423f19ed2b3158f44d99eeb07e51fa4.jpeg","333333","https://pbs.twimg.com/profile_images/587862419197661184/jcwP45-B_normal.jpg","FFFFFF",,"DDFFCC","http://pbs.twimg.com/profile_background_images/793929624/c423f19ed2b3158f44d99eeb07e51fa4.jpeg","9AE4E8","0084B4","-25200",,,,,,"Opinionated single parent.  Army veteran. Retweet doesn't mean agreement in all cases. Trying to fight the stupid, but it's hard and there's a lot of it.",,,"Thu Feb 19 22:10:44 +0000 2009","2009-02-19 23:10:44","2015-05-01 14:52:56","2016-03-15 16:01:25","0","0"
